2.1236 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
36.1690 	EXP 	text_17: autoDraw = False
36.1690 	EXP 	image_7: autoDraw = False
36.1690 	EXP 	polygon_4: autoDraw = False
36.1690 	EXP 	bottom_line_4: autoDraw = False
36.1690 	EXP 	right_line_4: autoDraw = False
36.1690 	EXP 	left_line_4: autoDraw = False
36.1690 	EXP 	text_19: alignHoriz = 'left'
36.1690 	EXP 	text_19: alignVert = 'top'
36.1690 	EXP 	text_19: wrapWidth = 1.8
36.1690 	EXP 	text_19: height = 0.05
36.1690 	EXP 	text_18: text = 'How is the checkout line and how long do the clients wait in line?'
36.1690 	EXP 	image_8: image = 'storypics/23_storypic'
36.1690 	EXP 	text_18: autoDraw = True
36.1690 	EXP 	text_19: autoDraw = True
36.1690 	EXP 	image_8: autoDraw = True
36.1690 	EXP 	polygon_5: autoDraw = True
36.1690 	EXP 	bottom_line_5: autoDraw = True
36.1690 	EXP 	right_line_5: autoDraw = True
36.1690 	EXP 	left_line_5: autoDraw = True
36.1690 	EXP 	text_19: text = ''
36.2873 	DATA 	Keypress: return
36.3199 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
36.3524 	EXP 	text_18: autoDraw = False
36.3524 	EXP 	text_19: autoDraw = False
36.3524 	EXP 	image_8: autoDraw = False
36.3524 	EXP 	polygon_5: autoDraw = False
36.3524 	EXP 	bottom_line_5: autoDraw = False
36.3524 	EXP 	right_line_5: autoDraw = False
36.3524 	EXP 	left_line_5: autoDraw = False
36.3524 	EXP 	text_21: alignHoriz = 'left'
36.3524 	EXP 	text_21: alignVert = 'top'
36.3524 	EXP 	text_21: wrapWidth = 1.8
36.3524 	EXP 	text_21: height = 0.05
36.3524 	EXP 	text_20: text = 'How much are the groceries and what method of payment do the clients use?'
36.3524 	EXP 	image_9: image = 'storypics/23_storypic'
36.3524 	EXP 	text_20: autoDraw = True
36.3524 	EXP 	text_21: autoDraw = True
36.3524 	EXP 	image_9: autoDraw = True
36.3524 	EXP 	polygon_6: autoDraw = True
36.3524 	EXP 	bottom_line_6: autoDraw = True
36.3524 	EXP 	right_line_6: autoDraw = True
36.3524 	EXP 	left_line_6: autoDraw = True
36.3524 	EXP 	text_21: text = ''
36.4542 	DATA 	Keypress: return
36.4706 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
36.5191 	EXP 	text_20: autoDraw = False
36.5191 	EXP 	text_21: autoDraw = False
36.5191 	EXP 	image_9: autoDraw = False
36.5191 	EXP 	polygon_6: autoDraw = False
36.5191 	EXP 	bottom_line_6: autoDraw = False
36.5191 	EXP 	right_line_6: autoDraw = False
36.5191 	EXP 	left_line_6: autoDraw = False
36.5191 	EXP 	text_26: alignHoriz = 'left'
36.5191 	EXP 	text_26: alignVert = 'top'
36.5191 	EXP 	text_26: wrapWidth = 1.8
36.5191 	EXP 	text_26: height = 0.05
36.5191 	EXP 	text_25: text = 'How does the person who proposed feel before proposing?'
36.5191 	EXP 	image_11: image = 'storypics/23_storypic'
36.5191 	EXP 	text_25: autoDraw = True
36.5191 	EXP 	text_26: autoDraw = True
36.5191 	EXP 	image_11: autoDraw = True
36.5191 	EXP 	polygon_7: autoDraw = True
36.5191 	EXP 	bottom_line_7: autoDraw = True
36.5191 	EXP 	right_line_7: autoDraw = True
36.5191 	EXP 	left_line_7: autoDraw = True
36.5191 	EXP 	text_26: text = ''
36.6208 	DATA 	Keypress: return
36.6368 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
36.6857 	EXP 	text_25: autoDraw = False
36.6857 	EXP 	text_26: autoDraw = False
36.6857 	EXP 	image_11: autoDraw = False
36.6857 	EXP 	polygon_7: autoDraw = False
36.6857 	EXP 	bottom_line_7: autoDraw = False
36.6857 	EXP 	right_line_7: autoDraw = False
36.6857 	EXP 	left_line_7: autoDraw = False
36.6857 	EXP 	text_28: alignHoriz = 'left'
36.6857 	EXP 	text_28: alignVert = 'top'
36.6857 	EXP 	text_28: wrapWidth = 1.8
36.6857 	EXP 	text_28: height = 0.05
36.6857 	EXP 	text_27: text = 'What is the ring like?'
36.6857 	EXP 	image_12: image = 'storypics/23_storypic'
36.6857 	EXP 	text_27: autoDraw = True
36.6857 	EXP 	text_28: autoDraw = True
36.6857 	EXP 	image_12: autoDraw = True
36.6857 	EXP 	polygon_8: autoDraw = True
36.6857 	EXP 	bottom_line_8: autoDraw = True
36.6857 	EXP 	right_line_8: autoDraw = True
36.6857 	EXP 	left_line_8: autoDraw = True
36.6857 	EXP 	text_28: text = ''
36.7874 	DATA 	Keypress: return
36.8039 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
36.8524 	EXP 	text_27: autoDraw = False
36.8524 	EXP 	text_28: autoDraw = False
36.8524 	EXP 	image_12: autoDraw = False
36.8524 	EXP 	polygon_8: autoDraw = False
36.8524 	EXP 	bottom_line_8: autoDraw = False
36.8524 	EXP 	right_line_8: autoDraw = False
36.8524 	EXP 	left_line_8: autoDraw = False
36.8524 	EXP 	text_30: alignHoriz = 'left'
36.8524 	EXP 	text_30: alignVert = 'top'
36.8524 	EXP 	text_30: wrapWidth = 1.8
36.8524 	EXP 	text_30: height = 0.05
36.8524 	EXP 	text_29: text = 'Does anyone help with the proposal?'
36.8524 	EXP 	image_13: image = 'storypics/23_storypic'
36.8524 	EXP 	text_29: autoDraw = True
36.8524 	EXP 	text_30: autoDraw = True
36.8524 	EXP 	image_13: autoDraw = True
36.8524 	EXP 	polygon_9: autoDraw = True
36.8524 	EXP 	bottom_line_9: autoDraw = True
36.8524 	EXP 	right_line_9: autoDraw = True
36.8524 	EXP 	left_line_9: autoDraw = True
36.8524 	EXP 	text_30: text = ''
36.9707 	DATA 	Keypress: return
36.9872 	WARNING 	Requested image 'storypics/23_storypic' not found but similar filename 'storypics/23_storypic.jpg' exists. This will be used instead but changing the filename is advised.
37.0353 	EXP 	text_29: autoDraw = False
37.0353 	EXP 	text_30: autoDraw = False
37.0353 	EXP 	image_13: autoDraw = False
37.0353 	EXP 	polygon_9: autoDraw = False
37.0353 	EXP 	bottom_line_9: autoDraw = False
37.0353 	EXP 	right_line_9: autoDraw = False
37.0353 	EXP 	left_line_9: autoDraw = False
37.0353 	EXP 	text_32: alignHoriz = 'left'
37.0353 	EXP 	text_32: alignVert = 'top'
37.0353 	EXP 	text_32: wrapWidth = 1.8
37.0353 	EXP 	text_32: height = 0.05
37.0353 	EXP 	text_31: text = 'Who witnessed the “yes”?'
37.0353 	EXP 	image_14: image = 'storypics/23_storypic'
37.0353 	EXP 	text_31: autoDraw = True
37.0353 	EXP 	text_32: autoDraw = True
37.0353 	EXP 	image_14: autoDraw = True
37.0353 	EXP 	polygon_10: autoDraw = True
37.0353 	EXP 	bottom_line_10: autoDraw = True
37.0353 	EXP 	right_line_10: autoDraw = True
37.0353 	EXP 	left_line_10: autoDraw = True
37.0353 	EXP 	text_32: text = ''
37.1370 	DATA 	Keypress: return
37.1539 	EXP 	New trial (rep=0, index=3): OrderedDict([('count', 3)])
37.1691 	EXP 	text_31: autoDraw = False
37.1691 	EXP 	text_32: autoDraw = False
37.1691 	EXP 	image_14: autoDraw = False
37.1691 	EXP 	polygon_10: autoDraw = False
37.1691 	EXP 	bottom_line_10: autoDraw = False
37.1691 	EXP 	right_line_10: autoDraw = False
37.1691 	EXP 	left_line_10: autoDraw = False
37.1691 	EXP 	text_43: text = 4
37.1691 	EXP 	text_43: autoDraw = True
37.1691 	EXP 	text_44: autoDraw = True
37.2872 	DATA 	Keypress: return
37.4543 	DATA 	Keypress: return
37.6370 	DATA 	Keypress: return
37.7218 	DATA 	Keypress: space
37.7237 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
37.7691 	EXP 	text_43: autoDraw = False
37.7691 	EXP 	text_44: autoDraw = False
37.7691 	EXP 	image_10: image = 'storypics/14_storypic'
37.7691 	EXP 	image_10: autoDraw = True
37.7691 	EXP 	text_22: autoDraw = True
38.2377 	DATA 	Keypress: space
38.2546 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
38.2858 	EXP 	image_10: autoDraw = False
38.2858 	EXP 	text_22: autoDraw = False
38.2858 	EXP 	text_15: alignHoriz = 'left'
38.2858 	EXP 	text_15: alignVert = 'top'
38.2858 	EXP 	text_15: wrapWidth = 1.8
38.2858 	EXP 	text_15: height = 0.05
38.2858 	EXP 	text_14: text = 'How does the person who is initiating the breakup feel before they do it?'
38.2858 	EXP 	image_6: image = 'storypics/14_storypic'
38.2858 	EXP 	text_14: autoDraw = True
38.2858 	EXP 	text_15: autoDraw = True
38.2858 	EXP 	image_6: autoDraw = True
38.2858 	EXP 	polygon_3: autoDraw = True
38.2858 	EXP 	bottom_line_3: autoDraw = True
38.2858 	EXP 	right_line_3: autoDraw = True
38.2858 	EXP 	left_line_3: autoDraw = True
38.7876 	DATA 	Keypress: return
38.8158 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
38.8525 	EXP 	text_14: autoDraw = False
38.8525 	EXP 	text_15: autoDraw = False
38.8525 	EXP 	image_6: autoDraw = False
38.8525 	EXP 	polygon_3: autoDraw = False
38.8525 	EXP 	bottom_line_3: autoDraw = False
38.8525 	EXP 	right_line_3: autoDraw = False
38.8525 	EXP 	left_line_3: autoDraw = False
38.8525 	EXP 	text_17: alignHoriz = 'left'
38.8525 	EXP 	text_17: alignVert = 'top'
38.8525 	EXP 	text_17: wrapWidth = 1.8
38.8525 	EXP 	text_17: height = 0.05
38.8525 	EXP 	text_16: text = 'Why does the initiator want to break up?'
38.8525 	EXP 	image_7: image = 'storypics/14_storypic'
38.8525 	EXP 	text_16: autoDraw = True
38.8525 	EXP 	text_17: autoDraw = True
38.8525 	EXP 	image_7: autoDraw = True
38.8525 	EXP 	polygon_4: autoDraw = True
38.8525 	EXP 	bottom_line_4: autoDraw = True
38.8525 	EXP 	right_line_4: autoDraw = True
38.8525 	EXP 	left_line_4: autoDraw = True
38.8525 	EXP 	text_17: text = ''
38.9877 	DATA 	Keypress: return
39.0171 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
39.0524 	EXP 	text_16: autoDraw = False
39.0524 	EXP 	text_17: autoDraw = False
39.0524 	EXP 	image_7: autoDraw = False
39.0524 	EXP 	polygon_4: autoDraw = False
39.0524 	EXP 	bottom_line_4: autoDraw = False
39.0524 	EXP 	right_line_4: autoDraw = False
39.0524 	EXP 	left_line_4: autoDraw = False
39.0524 	EXP 	text_19: alignHoriz = 'left'
39.0524 	EXP 	text_19: alignVert = 'top'
39.0524 	EXP 	text_19: wrapWidth = 1.8
39.0524 	EXP 	text_19: height = 0.05
39.0524 	EXP 	text_18: text = 'How does the person being broken up with respond?'
39.0524 	EXP 	image_8: image = 'storypics/14_storypic'
39.0524 	EXP 	text_18: autoDraw = True
39.0524 	EXP 	text_19: autoDraw = True
39.0524 	EXP 	image_8: autoDraw = True
39.0524 	EXP 	polygon_5: autoDraw = True
39.0524 	EXP 	bottom_line_5: autoDraw = True
39.0524 	EXP 	right_line_5: autoDraw = True
39.0524 	EXP 	left_line_5: autoDraw = True
39.0524 	EXP 	text_19: text = ''
39.1571 	DATA 	Keypress: return
39.2660 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
39.3026 	EXP 	text_18: autoDraw = False
39.3026 	EXP 	text_19: autoDraw = False
39.3026 	EXP 	image_8: autoDraw = False
39.3026 	EXP 	polygon_5: autoDraw = False
39.3026 	EXP 	bottom_line_5: autoDraw = False
39.3026 	EXP 	right_line_5: autoDraw = False
39.3026 	EXP 	left_line_5: autoDraw = False
39.3026 	EXP 	text_21: alignHoriz = 'left'
39.3026 	EXP 	text_21: alignVert = 'top'
39.3026 	EXP 	text_21: wrapWidth = 1.8
39.3026 	EXP 	text_21: height = 0.05
39.3026 	EXP 	text_20: text = 'Do the partners leave on good terms?'
39.3026 	EXP 	image_9: image = 'storypics/14_storypic'
39.3026 	EXP 	text_20: autoDraw = True
39.3026 	EXP 	text_21: autoDraw = True
39.3026 	EXP 	image_9: autoDraw = True
39.3026 	EXP 	polygon_6: autoDraw = True
39.3026 	EXP 	bottom_line_6: autoDraw = True
39.3026 	EXP 	right_line_6: autoDraw = True
39.3026 	EXP 	left_line_6: autoDraw = True
39.3026 	EXP 	text_21: text = ''
39.3373 	DATA 	Keypress: return
39.3647 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
39.4024 	EXP 	text_20: autoDraw = False
39.4024 	EXP 	text_21: autoDraw = False
39.4024 	EXP 	image_9: autoDraw = False
39.4024 	EXP 	polygon_6: autoDraw = False
39.4024 	EXP 	bottom_line_6: autoDraw = False
39.4024 	EXP 	right_line_6: autoDraw = False
39.4024 	EXP 	left_line_6: autoDraw = False
39.4024 	EXP 	text_26: alignHoriz = 'left'
39.4024 	EXP 	text_26: alignVert = 'top'
39.4024 	EXP 	text_26: wrapWidth = 1.8
39.4024 	EXP 	text_26: height = 0.05
39.4024 	EXP 	text_25: text = 'What is the lecture hall like?'
39.4024 	EXP 	image_11: image = 'storypics/14_storypic'
39.4024 	EXP 	text_25: autoDraw = True
39.4024 	EXP 	text_26: autoDraw = True
39.4024 	EXP 	image_11: autoDraw = True
39.4024 	EXP 	polygon_7: autoDraw = True
39.4024 	EXP 	bottom_line_7: autoDraw = True
39.4024 	EXP 	right_line_7: autoDraw = True
39.4024 	EXP 	left_line_7: autoDraw = True
39.4024 	EXP 	text_26: text = ''
39.5040 	DATA 	Keypress: return
39.5363 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
39.5692 	EXP 	text_25: autoDraw = False
39.5692 	EXP 	text_26: autoDraw = False
39.5692 	EXP 	image_11: autoDraw = False
39.5692 	EXP 	polygon_7: autoDraw = False
39.5692 	EXP 	bottom_line_7: autoDraw = False
39.5692 	EXP 	right_line_7: autoDraw = False
39.5692 	EXP 	left_line_7: autoDraw = False
39.5692 	EXP 	text_28: alignHoriz = 'left'
39.5692 	EXP 	text_28: alignVert = 'top'
39.5692 	EXP 	text_28: wrapWidth = 1.8
39.5692 	EXP 	text_28: height = 0.05
39.5692 	EXP 	text_27: text = 'What class are the students \xa0in and what is the day’s lecture about?'
39.5692 	EXP 	image_12: image = 'storypics/14_storypic'
39.5692 	EXP 	text_27: autoDraw = True
39.5692 	EXP 	text_28: autoDraw = True
39.5692 	EXP 	image_12: autoDraw = True
39.5692 	EXP 	polygon_8: autoDraw = True
39.5692 	EXP 	bottom_line_8: autoDraw = True
39.5692 	EXP 	right_line_8: autoDraw = True
39.5692 	EXP 	left_line_8: autoDraw = True
39.5692 	EXP 	text_28: text = ''
39.6876 	DATA 	Keypress: return
39.7155 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
39.7526 	EXP 	text_27: autoDraw = False
39.7526 	EXP 	text_28: autoDraw = False
39.7526 	EXP 	image_12: autoDraw = False
39.7526 	EXP 	polygon_8: autoDraw = False
39.7526 	EXP 	bottom_line_8: autoDraw = False
39.7526 	EXP 	right_line_8: autoDraw = False
39.7526 	EXP 	left_line_8: autoDraw = False
39.7526 	EXP 	text_30: alignHoriz = 'left'
39.7526 	EXP 	text_30: alignVert = 'top'
39.7526 	EXP 	text_30: wrapWidth = 1.8
39.7526 	EXP 	text_30: height = 0.05
39.7526 	EXP 	text_29: text = 'What is something taught in lecture?'
39.7526 	EXP 	image_13: image = 'storypics/14_storypic'
39.7526 	EXP 	text_29: autoDraw = True
39.7526 	EXP 	text_30: autoDraw = True
39.7526 	EXP 	image_13: autoDraw = True
39.7526 	EXP 	polygon_9: autoDraw = True
39.7526 	EXP 	bottom_line_9: autoDraw = True
39.7526 	EXP 	right_line_9: autoDraw = True
39.7526 	EXP 	left_line_9: autoDraw = True
39.7526 	EXP 	text_30: text = ''
39.8711 	DATA 	Keypress: return
39.8993 	WARNING 	Requested image 'storypics/14_storypic' not found but similar filename 'storypics/14_storypic.jpg' exists. This will be used instead but changing the filename is advised.
39.9356 	EXP 	text_29: autoDraw = False
39.9356 	EXP 	text_30: autoDraw = False
39.9356 	EXP 	image_13: autoDraw = False
39.9356 	EXP 	polygon_9: autoDraw = False
39.9356 	EXP 	bottom_line_9: autoDraw = False
39.9356 	EXP 	right_line_9: autoDraw = False
39.9356 	EXP 	left_line_9: autoDraw = False
39.9356 	EXP 	text_32: alignHoriz = 'left'
39.9356 	EXP 	text_32: alignVert = 'top'
39.9356 	EXP 	text_32: wrapWidth = 1.8
39.9356 	EXP 	text_32: height = 0.05
39.9356 	EXP 	text_31: text = 'When is the next assessment in the class?'
39.9356 	EXP 	image_14: image = 'storypics/14_storypic'
39.9356 	EXP 	text_31: autoDraw = True
39.9356 	EXP 	text_32: autoDraw = True
39.9356 	EXP 	image_14: autoDraw = True
39.9356 	EXP 	polygon_10: autoDraw = True
39.9356 	EXP 	bottom_line_10: autoDraw = True
39.9356 	EXP 	right_line_10: autoDraw = True
39.9356 	EXP 	left_line_10: autoDraw = True
39.9356 	EXP 	text_32: text = ''
40.0544 	DATA 	Keypress: return
40.0710 	EXP 	New trial (rep=0, index=4): OrderedDict([('count', 4)])
40.0859 	EXP 	text_31: autoDraw = False
40.0859 	EXP 	text_32: autoDraw = False
40.0859 	EXP 	image_14: autoDraw = False
40.0859 	EXP 	polygon_10: autoDraw = False
40.0859 	EXP 	bottom_line_10: autoDraw = False
40.0859 	EXP 	right_line_10: autoDraw = False
40.0859 	EXP 	left_line_10: autoDraw = False
40.0859 	EXP 	text_43: text = 5
40.0859 	EXP 	text_43: autoDraw = True
40.0859 	EXP 	text_44: autoDraw = True
40.2227 	DATA 	Keypress: return
40.6549 	DATA 	Keypress: space
40.6567 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
40.7027 	EXP 	text_43: autoDraw = False
40.7027 	EXP 	text_44: autoDraw = False
40.7027 	EXP 	image_10: image = 'storypics/44_storypic'
40.7027 	EXP 	image_10: autoDraw = True
40.7027 	EXP 	text_22: autoDraw = True
41.1550 	DATA 	Keypress: space
41.1689 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
41.2027 	EXP 	image_10: autoDraw = False
41.2027 	EXP 	text_22: autoDraw = False
41.2027 	EXP 	text_15: alignHoriz = 'left'
41.2027 	EXP 	text_15: alignVert = 'top'
41.2027 	EXP 	text_15: wrapWidth = 1.8
41.2027 	EXP 	text_15: height = 0.05
41.2027 	EXP 	text_14: text = 'Who notices who first and why do they notice the other?'
41.2027 	EXP 	image_6: image = 'storypics/44_storypic'
41.2027 	EXP 	text_14: autoDraw = True
41.2027 	EXP 	text_15: autoDraw = True
41.2027 	EXP 	image_6: autoDraw = True
41.2027 	EXP 	polygon_3: autoDraw = True
41.2027 	EXP 	bottom_line_3: autoDraw = True
41.2027 	EXP 	right_line_3: autoDraw = True
41.2027 	EXP 	left_line_3: autoDraw = True
41.2027 	EXP 	text_15: text = ''
41.6212 	DATA 	Keypress: return
41.6482 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
41.6861 	EXP 	text_14: autoDraw = False
41.6861 	EXP 	text_15: autoDraw = False
41.6861 	EXP 	image_6: autoDraw = False
41.6861 	EXP 	polygon_3: autoDraw = False
41.6861 	EXP 	bottom_line_3: autoDraw = False
41.6861 	EXP 	right_line_3: autoDraw = False
41.6861 	EXP 	left_line_3: autoDraw = False
41.6861 	EXP 	text_17: alignHoriz = 'left'
41.6861 	EXP 	text_17: alignVert = 'top'
41.6861 	EXP 	text_17: wrapWidth = 1.8
41.6861 	EXP 	text_17: height = 0.05
41.6861 	EXP 	text_16: text = 'How does the couple start talking?'
41.6861 	EXP 	image_7: image = 'storypics/44_storypic'
41.6861 	EXP 	text_16: autoDraw = True
41.6861 	EXP 	text_17: autoDraw = True
41.6861 	EXP 	image_7: autoDraw = True
41.6861 	EXP 	polygon_4: autoDraw = True
41.6861 	EXP 	bottom_line_4: autoDraw = True
41.6861 	EXP 	right_line_4: autoDraw = True
41.6861 	EXP 	left_line_4: autoDraw = True
41.6861 	EXP 	text_17: text = ''
41.8213 	DATA 	Keypress: return
41.8537 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
41.8861 	EXP 	text_16: autoDraw = False
41.8861 	EXP 	text_17: autoDraw = False
41.8861 	EXP 	image_7: autoDraw = False
41.8861 	EXP 	polygon_4: autoDraw = False
41.8861 	EXP 	bottom_line_4: autoDraw = False
41.8861 	EXP 	right_line_4: autoDraw = False
41.8861 	EXP 	left_line_4: autoDraw = False
41.8861 	EXP 	text_19: alignHoriz = 'left'
41.8861 	EXP 	text_19: alignVert = 'top'
41.8861 	EXP 	text_19: wrapWidth = 1.8
41.8861 	EXP 	text_19: height = 0.05
41.8861 	EXP 	text_18: text = 'Which of the people proposes going on an actual date and what do they propose?'
41.8861 	EXP 	image_8: image = 'storypics/44_storypic'
41.8861 	EXP 	text_18: autoDraw = True
41.8861 	EXP 	text_19: autoDraw = True
41.8861 	EXP 	image_8: autoDraw = True
41.8861 	EXP 	polygon_5: autoDraw = True
41.8861 	EXP 	bottom_line_5: autoDraw = True
41.8861 	EXP 	right_line_5: autoDraw = True
41.8861 	EXP 	left_line_5: autoDraw = True
41.8861 	EXP 	text_19: text = ''
41.9879 	DATA 	Keypress: return
42.0167 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
42.0528 	EXP 	text_18: autoDraw = False
42.0528 	EXP 	text_19: autoDraw = False
42.0528 	EXP 	image_8: autoDraw = False
42.0528 	EXP 	polygon_5: autoDraw = False
42.0528 	EXP 	bottom_line_5: autoDraw = False
42.0528 	EXP 	right_line_5: autoDraw = False
42.0528 	EXP 	left_line_5: autoDraw = False
42.0528 	EXP 	text_21: alignHoriz = 'left'
42.0528 	EXP 	text_21: alignVert = 'top'
42.0528 	EXP 	text_21: wrapWidth = 1.8
42.0528 	EXP 	text_21: height = 0.05
42.0528 	EXP 	text_20: text = 'Who leaves first and why do they have to go?'
42.0528 	EXP 	image_9: image = 'storypics/44_storypic'
42.0528 	EXP 	text_20: autoDraw = True
42.0528 	EXP 	text_21: autoDraw = True
42.0528 	EXP 	image_9: autoDraw = True
42.0528 	EXP 	polygon_6: autoDraw = True
42.0528 	EXP 	bottom_line_6: autoDraw = True
42.0528 	EXP 	right_line_6: autoDraw = True
42.0528 	EXP 	left_line_6: autoDraw = True
42.0528 	EXP 	text_21: text = ''
42.1543 	DATA 	Keypress: return
42.1709 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
42.2191 	EXP 	text_20: autoDraw = False
42.2191 	EXP 	text_21: autoDraw = False
42.2191 	EXP 	image_9: autoDraw = False
42.2191 	EXP 	polygon_6: autoDraw = False
42.2191 	EXP 	bottom_line_6: autoDraw = False
42.2191 	EXP 	right_line_6: autoDraw = False
42.2191 	EXP 	left_line_6: autoDraw = False
42.2191 	EXP 	text_26: alignHoriz = 'left'
42.2191 	EXP 	text_26: alignVert = 'top'
42.2191 	EXP 	text_26: wrapWidth = 1.8
42.2191 	EXP 	text_26: height = 0.05
42.2191 	EXP 	text_25: text = 'What is the lecture hall like?'
42.2191 	EXP 	image_11: image = 'storypics/44_storypic'
42.2191 	EXP 	text_25: autoDraw = True
42.2191 	EXP 	text_26: autoDraw = True
42.2191 	EXP 	image_11: autoDraw = True
42.2191 	EXP 	polygon_7: autoDraw = True
42.2191 	EXP 	bottom_line_7: autoDraw = True
42.2191 	EXP 	right_line_7: autoDraw = True
42.2191 	EXP 	left_line_7: autoDraw = True
42.2191 	EXP 	text_26: text = ''
42.3212 	DATA 	Keypress: return
42.3371 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
42.3861 	EXP 	text_25: autoDraw = False
42.3861 	EXP 	text_26: autoDraw = False
42.3861 	EXP 	image_11: autoDraw = False
42.3861 	EXP 	polygon_7: autoDraw = False
42.3861 	EXP 	bottom_line_7: autoDraw = False
42.3861 	EXP 	right_line_7: autoDraw = False
42.3861 	EXP 	left_line_7: autoDraw = False
42.3861 	EXP 	text_28: alignHoriz = 'left'
42.3861 	EXP 	text_28: alignVert = 'top'
42.3861 	EXP 	text_28: wrapWidth = 1.8
42.3861 	EXP 	text_28: height = 0.05
42.3861 	EXP 	text_27: text = 'What class are the students \xa0in and what is the day’s lecture about?'
42.3861 	EXP 	image_12: image = 'storypics/44_storypic'
42.3861 	EXP 	text_27: autoDraw = True
42.3861 	EXP 	text_28: autoDraw = True
42.3861 	EXP 	image_12: autoDraw = True
42.3861 	EXP 	polygon_8: autoDraw = True
42.3861 	EXP 	bottom_line_8: autoDraw = True
42.3861 	EXP 	right_line_8: autoDraw = True
42.3861 	EXP 	left_line_8: autoDraw = True
42.3861 	EXP 	text_28: text = ''
42.4878 	DATA 	Keypress: return
42.5043 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
42.5528 	EXP 	text_27: autoDraw = False
42.5528 	EXP 	text_28: autoDraw = False
42.5528 	EXP 	image_12: autoDraw = False
42.5528 	EXP 	polygon_8: autoDraw = False
42.5528 	EXP 	bottom_line_8: autoDraw = False
42.5528 	EXP 	right_line_8: autoDraw = False
42.5528 	EXP 	left_line_8: autoDraw = False
42.5528 	EXP 	text_30: alignHoriz = 'left'
42.5528 	EXP 	text_30: alignVert = 'top'
42.5528 	EXP 	text_30: wrapWidth = 1.8
42.5528 	EXP 	text_30: height = 0.05
42.5528 	EXP 	text_29: text = 'What is something taught in lecture?'
42.5528 	EXP 	image_13: image = 'storypics/44_storypic'
42.5528 	EXP 	text_29: autoDraw = True
42.5528 	EXP 	text_30: autoDraw = True
42.5528 	EXP 	image_13: autoDraw = True
42.5528 	EXP 	polygon_9: autoDraw = True
42.5528 	EXP 	bottom_line_9: autoDraw = True
42.5528 	EXP 	right_line_9: autoDraw = True
42.5528 	EXP 	left_line_9: autoDraw = True
42.5528 	EXP 	text_30: text = ''
42.6547 	DATA 	Keypress: return
42.6709 	WARNING 	Requested image 'storypics/44_storypic' not found but similar filename 'storypics/44_storypic.jpg' exists. This will be used instead but changing the filename is advised.
42.7195 	EXP 	text_29: autoDraw = False
42.7195 	EXP 	text_30: autoDraw = False
42.7195 	EXP 	image_13: autoDraw = False
42.7195 	EXP 	polygon_9: autoDraw = False
42.7195 	EXP 	bottom_line_9: autoDraw = False
42.7195 	EXP 	right_line_9: autoDraw = False
42.7195 	EXP 	left_line_9: autoDraw = False
42.7195 	EXP 	text_32: alignHoriz = 'left'
